,_id,Date,CA,CAQF,CAName,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
364750,364751,20210519,S12000029,,South Lanarkshire,Total,d,75 - 79,,11855.0,,Dose 2,,18,,0.151834668916069,,11516,,97.1404470687474,
364751,364752,20210519,S12000029,,South Lanarkshire,Total,d,80 years and over,,15752.0,,Dose 2,,9,,0.0571356018283393,,14694,,93.28339258506858,
364752,364753,20210519,S12000030,,Stirling,Female,,18 - 29,,8501.0,,Dose 1,,37,,0.4352429125985179,,2074,,24.3971297494412,
364753,364754,20210519,S12000030,,Stirling,Female,,18 years and over,,40285.0,,Dose 1,,91,,0.225890529973936,,29501,,73.2307310413305,
364754,364755,20210519,S12000030,,Stirling,Female,,30 - 39,,5523.0,,Dose 1,,47,,0.8509867825457179,,2243,,40.6119862393627,
364755,364756,20210519,S12000030,,Stirling,Female,,40 - 49,,6188.0,,Dose 1,,3,,0.048480930833872,,5213,,84.24369747899159,
364756,364757,20210519,S12000030,,Stirling,Female,,50 - 54,,3654.0,,Dose 1,,2,,0.0547345374931582,,3522,,96.3875205254516,
364757,364758,20210519,S12000030,,Stirling,Female,,55 - 59,,3514.0,,Dose 1,,2,,0.0569151963574274,,3530,,100.455321570859,
364758,364759,20210519,S12000030,,Stirling,Female,,60 - 64,,2878.0,,Dose 1,,0,,0.0,,2956,,102.71021542738,
364759,364760,20210519,S12000030,,Stirling,Female,,65 - 69,,2588.0,,Dose 1,,0,,0.0,,2575,,99.4976816074189,
364760,364761,20210519,S12000030,,Stirling,Female,,70 - 74,,2550.0,,Dose 1,,0,,0.0,,2564,,100.549019607843,
364761,364762,20210519,S12000030,,Stirling,Female,,75 - 79,,1972.0,,Dose 1,,0,,0.0,,1966,,99.6957403651116,
364762,364763,20210519,S12000030,,Stirling,Female,,80 years and over,,2917.0,,Dose 1,,0,,0.0,,2858,,97.9773740143984,
364763,364764,20210519,S12000030,,Stirling,Male,,18 - 29,,8078.0,,Dose 1,,29,,0.358999752413964,,1123,,13.9019559296856,
364764,364765,20210519,S12000030,,Stirling,Male,,18 years and over,,36475.0,,Dose 1,,84,,0.23029472241261104,,25002,,68.5455791638108,
364765,364766,20210519,S12000030,,Stirling,Male,,30 - 39,,5062.0,,Dose 1,,45,,0.8889766890557091,,1527,,30.165942315290398,
364766,364767,20210519,S12000030,,Stirling,Male,,40 - 49,,5458.0,,Dose 1,,6,,0.10993037742762898,,4594,,84.17002565042141,
364767,364768,20210519,S12000030,,Stirling,Male,,50 - 54,,3524.0,,Dose 1,,2,,0.0567536889897843,,3193,,90.6072644721907,
364768,364769,20210519,S12000030,,Stirling,Male,,55 - 59,,3324.0,,Dose 1,,0,,0.0,,3277,,98.5860409145608,
364769,364770,20210519,S12000030,,Stirling,Male,,60 - 64,,2792.0,,Dose 1,,2,,0.0716332378223496,,2893,,103.61747851002899,
364770,364771,20210519,S12000030,,Stirling,Male,,65 - 69,,2460.0,,Dose 1,,0,,0.0,,2414,,98.130081300813,
364771,364772,20210519,S12000030,,Stirling,Male,,70 - 74,,2294.0,,Dose 1,,0,,0.0,,2414,,105.23103748910201,
364772,364773,20210519,S12000030,,Stirling,Male,,75 - 79,,1605.0,,Dose 1,,0,,0.0,,1618,,100.80996884735201,
364773,364774,20210519,S12000030,,Stirling,Male,,80 years and over,,1878.0,,Dose 1,,0,,0.0,,1949,,103.780617678381,
364774,364775,20210519,S12000030,,Stirling,Total,d,18 - 29,,16579.0,,Dose 1,,66,,0.39809397430484295,,3197,,19.283430846251303,
364775,364776,20210519,S12000030,,Stirling,Total,d,18 years and over,,76760.0,,Dose 1,,175,,0.227983324648254,,54503,,71.00442939030751,
364776,364777,20210519,S12000030,,Stirling,Total,d,30 - 39,,10585.0,,Dose 1,,92,,0.869154463863958,,3770,,35.6164383561644,
364777,364778,20210519,S12000030,,Stirling,Total,d,40 - 49,,11646.0,,Dose 1,,9,,0.0772797527047913,,9807,,84.20917053065429,
364778,364779,20210519,S12000030,,Stirling,Total,d,50 - 54,,7178.0,,Dose 1,,4,,0.0557258289217052,,6715,,93.5497353023126,
364779,364780,20210519,S12000030,,Stirling,Total,d,50 years and over,,37950.0,,Dose 1,,8,,0.0210803689064559,,37729,,99.4176548089592,
364780,364781,20210519,S12000030,,Stirling,Total,d,55 - 59,,6838.0,,Dose 1,,2,,0.0292483182217023,,6807,,99.54665106756359,
364781,364782,20210519,S12000030,,Stirling,Total,d,60 - 64,,5670.0,,Dose 1,,2,,0.0352733686067019,,5849,,103.15696649030001,
364782,364783,20210519,S12000030,,Stirling,Total,d,65 - 69,,5048.0,,Dose 1,,0,,0.0,,4989,,98.8312202852615,
364783,364784,20210519,S12000030,,Stirling,Total,d,70 - 74,,4844.0,,Dose 1,,0,,0.0,,4978,,102.766308835673,
364784,364785,20210519,S12000030,,Stirling,Total,d,75 - 79,,3577.0,,Dose 1,,0,,0.0,,3584,,100.195694716243,
364785,364786,20210519,S12000030,,Stirling,Total,d,80 years and over,,4795.0,,Dose 1,,0,,0.0,,4807,,100.250260688217,
364786,364787,20210519,S12000030,,Stirling,Female,,18 - 29,,8501.0,,Dose 2,,27,,0.317609692977297,,1026,,12.0691683331373,
364787,364788,20210519,S12000030,,Stirling,Female,,18 years and over,,40285.0,,Dose 2,,169,,0.4195109842373089,,17286,,42.909271440983,
364788,364789,20210519,S12000030,,Stirling,Female,,30 - 39,,5523.0,,Dose 2,,18,,0.32590983161325393,,1052,,19.047619047618998,
364789,364790,20210519,S12000030,,Stirling,Female,,40 - 49,,6188.0,,Dose 2,,32,,0.5171299288946349,,1559,,25.193923723335498,
364790,364791,20210519,S12000030,,Stirling,Female,,50 - 54,,3654.0,,Dose 2,,23,,0.6294471811713189,,1267,,34.6743295019157,
364791,364792,20210519,S12000030,,Stirling,Female,,55 - 59,,3514.0,,Dose 2,,26,,0.739897552646557,,1407,,40.039840637450204,
364792,364793,20210519,S12000030,,Stirling,Female,,60 - 64,,2878.0,,Dose 2,,34,,1.18137595552467,,1404,,48.783877692842296,
364793,364794,20210519,S12000030,,Stirling,Female,,65 - 69,,2588.0,,Dose 2,,4,,0.154559505409583,,2467,,95.3245749613601,
364794,364795,20210519,S12000030,,Stirling,Female,,70 - 74,,2550.0,,Dose 2,,2,,0.0784313725490196,,2473,,96.98039215686269,
364795,364796,20210519,S12000030,,Stirling,Female,,75 - 79,,1972.0,,Dose 2,,3,,0.152129817444219,,1893,,95.9939148073022,
364796,364797,20210519,S12000030,,Stirling,Female,,80 years and over,,2917.0,,Dose 2,,0,,0.0,,2738,,93.8635584504628,
364797,364798,20210519,S12000030,,Stirling,Male,,18 - 29,,8078.0,,Dose 2,,17,,0.210448130725427,,433,,5.3602376825947005,
364798,364799,20210519,S12000030,,Stirling,Male,,18 years and over,,36475.0,,Dose 2,,172,,0.47155586017820394,,12703,,34.826593557231,
364799,364800,20210519,S12000030,,Stirling,Male,,30 - 39,,5062.0,,Dose 2,,15,,0.29632556301857005,,513,,10.1343342552351,
364800,364801,20210519,S12000030,,Stirling,Male,,40 - 49,,5458.0,,Dose 2,,25,,0.458043239281788,,771,,14.1260534994503,
364801,364802,20210519,S12000030,,Stirling,Male,,50 - 54,,3524.0,,Dose 2,,33,,0.936435868331442,,737,,20.9137343927355,
364802,364803,20210519,S12000030,,Stirling,Male,,55 - 59,,3324.0,,Dose 2,,39,,1.1732851985559598,,941,,28.309265944645,
364803,364804,20210519,S12000030,,Stirling,Male,,60 - 64,,2792.0,,Dose 2,,36,,1.28939828080229,,1246,,44.62750716332379,
364804,364805,20210519,S12000030,,Stirling,Male,,65 - 69,,2460.0,,Dose 2,,6,,0.24390243902439002,,2309,,93.8617886178862,
364805,364806,20210519,S12000030,,Stirling,Male,,70 - 74,,2294.0,,Dose 2,,0,,0.0,,2341,,102.048823016565,
364806,364807,20210519,S12000030,,Stirling,Male,,75 - 79,,1605.0,,Dose 2,,1,,0.0623052959501558,,1546,,96.3239875389408,
364807,364808,20210519,S12000030,,Stirling,Male,,80 years and over,,1878.0,,Dose 2,,0,,0.0,,1866,,99.3610223642172,
364808,364809,20210519,S12000030,,Stirling,Total,d,18 - 29,,16579.0,,Dose 2,,44,,0.265395982869896,,1459,,8.8002895228904,
364809,364810,20210519,S12000030,,Stirling,Total,d,18 years and over,,76760.0,,Dose 2,,341,,0.444241792600313,,29989,,39.06852527358,
364810,364811,20210519,S12000030,,Stirling,Total,d,30 - 39,,10585.0,,Dose 2,,33,,0.31176192725554996,,1565,,14.7850732168162,
364811,364812,20210519,S12000030,,Stirling,Total,d,40 - 49,,11646.0,,Dose 2,,57,,0.4894384337970121,,2330,,20.0068693113515,
364812,364813,20210519,S12000030,,Stirling,Total,d,50 - 54,,7178.0,,Dose 2,,56,,0.7801616049038729,,2004,,27.9186402897743,
364813,364814,20210519,S12000030,,Stirling,Total,d,50 years and over,,37950.0,,Dose 2,,207,,0.545454545454546,,24635,,64.9143610013175,
364814,364815,20210519,S12000030,,Stirling,Total,d,55 - 59,,6838.0,,Dose 2,,65,,0.950570342205323,,2348,,34.337525592278396,
364815,364816,20210519,S12000030,,Stirling,Total,d,60 - 64,,5670.0,,Dose 2,,70,,1.23456790123457,,2650,,46.7372134038801,
364816,364817,20210519,S12000030,,Stirling,Total,d,65 - 69,,5048.0,,Dose 2,,10,,0.19809825673534098,,4776,,94.6117274167987,
364817,364818,20210519,S12000030,,Stirling,Total,d,70 - 74,,4844.0,,Dose 2,,2,,0.0412881915772089,,4814,,99.38067712634192,
364818,364819,20210519,S12000030,,Stirling,Total,d,75 - 79,,3577.0,,Dose 2,,4,,0.11182555213866399,,3439,,96.14201845121609,
364819,364820,20210519,S12000030,,Stirling,Total,d,80 years and over,,4795.0,,Dose 2,,0,,0.0,,4604,,96.0166840458811,
364820,364821,20210519,S12000033,,Aberdeen City,Female,,18 - 29,,23200.0,,Dose 1,,42,,0.18103448275862102,,5938,,25.5948275862069,
364821,364822,20210519,S12000033,,Aberdeen City,Female,,18 years and over,,95815.0,,Dose 1,,80,,0.0834942336794865,,62177,,64.8927620936179,
364822,364823,20210519,S12000033,,Aberdeen City,Female,,30 - 39,,18404.0,,Dose 1,,20,,0.108672027820039,,5797,,31.4985872636383,
364823,364824,20210519,S12000033,,Aberdeen City,Female,,40 - 49,,13647.0,,Dose 1,,11,,0.08060379570601599,,11319,,82.9413057814904,
364824,364825,20210519,S12000033,,Aberdeen City,Female,,50 - 54,,7110.0,,Dose 1,,4,,0.0562587904360056,,6288,,88.43881856540091,
364825,364826,20210519,S12000033,,Aberdeen City,Female,,55 - 59,,7177.0,,Dose 1,,2,,0.027866796711717996,,6713,,93.5349031628814,
364826,364827,20210519,S12000033,,Aberdeen City,Female,,60 - 64,,6272.0,,Dose 1,,0,,0.0,,6194,,98.7563775510204,
364827,364828,20210519,S12000033,,Aberdeen City,Female,,65 - 69,,5212.0,,Dose 1,,0,,0.0,,5200,,99.7697620874904,
364828,364829,20210519,S12000033,,Aberdeen City,Female,,70 - 74,,4910.0,,Dose 1,,0,,0.0,,5078,,103.42158859470501,
364829,364830,20210519,S12000033,,Aberdeen City,Female,,75 - 79,,3648.0,,Dose 1,,1,,0.0274122807017544,,3493,,95.75109649122808,
364830,364831,20210519,S12000033,,Aberdeen City,Female,,80 years and over,,6235.0,,Dose 1,,0,,0.0,,6157,,98.7489975942261,
364831,364832,20210519,S12000033,,Aberdeen City,Male,,18 - 29,,22244.0,,Dose 1,,35,,0.15734580111490698,,2958,,13.297967991368502,
364832,364833,20210519,S12000033,,Aberdeen City,Male,,18 years and over,,93889.0,,Dose 1,,101,,0.107573837190725,,53666,,57.1589856106679,
364833,364834,20210519,S12000033,,Aberdeen City,Male,,30 - 39,,20696.0,,Dose 1,,24,,0.11596443757247801,,4004,,19.3467336683417,
364834,364835,20210519,S12000033,,Aberdeen City,Male,,40 - 49,,14507.0,,Dose 1,,23,,0.15854415109946898,,11255,,77.5832356793272,
364835,364836,20210519,S12000033,,Aberdeen City,Male,,50 - 54,,7154.0,,Dose 1,,13,,0.18171652222532803,,6398,,89.43248532289628,
364836,364837,20210519,S12000033,,Aberdeen City,Male,,55 - 59,,6886.0,,Dose 1,,4,,0.0580888759802498,,6537,,94.93174557072321,
364837,364838,20210519,S12000033,,Aberdeen City,Male,,60 - 64,,6250.0,,Dose 1,,1,,0.016,,6131,,98.096,
364838,364839,20210519,S12000033,,Aberdeen City,Male,,65 - 69,,5201.0,,Dose 1,,0,,0.0,,5159,,99.19246298788691,
364839,364840,20210519,S12000033,,Aberdeen City,Male,,70 - 74,,4457.0,,Dose 1,,1,,0.022436616558223,,4687,,105.16042180839099,
364840,364841,20210519,S12000033,,Aberdeen City,Male,,75 - 79,,2822.0,,Dose 1,,0,,0.0,,2882,,102.126151665485,
364841,364842,20210519,S12000033,,Aberdeen City,Male,,80 years and over,,3672.0,,Dose 1,,0,,0.0,,3655,,99.537037037037,
364842,364843,20210519,S12000033,,Aberdeen City,Total,d,18 - 29,,45444.0,,Dose 1,,77,,0.169439309919901,,8896,,19.5757415720447,
364843,364844,20210519,S12000033,,Aberdeen City,Total,d,18 years and over,,189704.0,,Dose 1,,181,,0.0954117994349091,,115843,,61.0651330493822,
364844,364845,20210519,S12000033,,Aberdeen City,Total,d,30 - 39,,39100.0,,Dose 1,,44,,0.11253196930946302,,9801,,25.0664961636829,
364845,364846,20210519,S12000033,,Aberdeen City,Total,d,40 - 49,,28154.0,,Dose 1,,34,,0.120764367407828,,22574,,80.1804361724799,
364846,364847,20210519,S12000033,,Aberdeen City,Total,d,50 - 54,,14264.0,,Dose 1,,17,,0.11918115535614099,,12686,,88.93718452047109,
364847,364848,20210519,S12000033,,Aberdeen City,Total,d,50 years and over,,77006.0,,Dose 1,,26,,0.0337636028361426,,74572,,96.83920733449341,
364848,364849,20210519,S12000033,,Aberdeen City,Total,d,55 - 59,,14063.0,,Dose 1,,6,,0.0426651496835668,,13250,,94.21887221787671,
364849,364850,20210519,S12000033,,Aberdeen City,Total,d,60 - 64,,12522.0,,Dose 1,,1,,0.00798594473726242,,12325,,98.4267688867593,
364850,364851,20210519,S12000033,,Aberdeen City,Total,d,65 - 69,,10413.0,,Dose 1,,0,,0.0,,10359,,99.4814174589456,
364851,364852,20210519,S12000033,,Aberdeen City,Total,d,70 - 74,,9367.0,,Dose 1,,1,,0.0106757766627522,,9765,,104.248959111775,
364852,364853,20210519,S12000033,,Aberdeen City,Total,d,75 - 79,,6470.0,,Dose 1,,1,,0.0154559505409583,,6375,,98.53168469860901,
364853,364854,20210519,S12000033,,Aberdeen City,Total,d,80 years and over,,9907.0,,Dose 1,,0,,0.0,,9812,,99.0410820631876,
364854,364855,20210519,S12000033,,Aberdeen City,Female,,18 - 29,,23200.0,,Dose 2,,113,,0.48706896551724105,,3614,,15.577586206896601,
364855,364856,20210519,S12000033,,Aberdeen City,Female,,18 years and over,,95815.0,,Dose 2,,1104,,1.15222042477691,,36680,,38.282106142044604,
364856,364857,20210519,S12000033,,Aberdeen City,Female,,30 - 39,,18404.0,,Dose 2,,164,,0.891110628124321,,3013,,16.3714409910889,
364857,364858,20210519,S12000033,,Aberdeen City,Female,,40 - 49,,13647.0,,Dose 2,,217,,1.59009306074595,,3543,,25.961749835128604,
364858,364859,20210519,S12000033,,Aberdeen City,Female,,50 - 54,,7110.0,,Dose 2,,152,,2.13783403656821,,2263,,31.828410689170198,
364859,364860,20210519,S12000033,,Aberdeen City,Female,,55 - 59,,7177.0,,Dose 2,,180,,2.50801170405462,,2624,,36.561237285774006,
364860,364861,20210519,S12000033,,Aberdeen City,Female,,60 - 64,,6272.0,,Dose 2,,250,,3.9859693877551003,,2603,,41.5019132653061,
364861,364862,20210519,S12000033,,Aberdeen City,Female,,65 - 69,,5212.0,,Dose 2,,11,,0.21105141980046,,4934,,94.66615502686109,
364862,364863,20210519,S12000033,,Aberdeen City,Female,,70 - 74,,4910.0,,Dose 2,,8,,0.162932790224033,,4861,,99.0020366598778,
364863,364864,20210519,S12000033,,Aberdeen City,Female,,75 - 79,,3648.0,,Dose 2,,3,,0.0822368421052631,,3381,,92.68092105263159,
364864,364865,20210519,S12000033,,Aberdeen City,Female,,80 years and over,,6235.0,,Dose 2,,6,,0.0962309542902967,,5844,,93.728949478749,
364865,364866,20210519,S12000033,,Aberdeen City,Male,,18 - 29,,22244.0,,Dose 2,,77,,0.34616076245279603,,1415,,6.36126595935983,
364866,364867,20210519,S12000033,,Aberdeen City,Male,,18 years and over,,93889.0,,Dose 2,,1155,,1.23017605896324,,25961,,27.6507365080041,
364867,364868,20210519,S12000033,,Aberdeen City,Male,,30 - 39,,20696.0,,Dose 2,,134,,0.647468109779668,,1502,,7.2574410514109005,
364868,364869,20210519,S12000033,,Aberdeen City,Male,,40 - 49,,14507.0,,Dose 2,,216,,1.48893637554284,,1947,,13.4211070517681,
364869,364870,20210519,S12000033,,Aberdeen City,Male,,50 - 54,,7154.0,,Dose 2,,172,,2.4042493709812702,,1399,,19.555493430248802,
364870,364871,20210519,S12000033,,Aberdeen City,Male,,55 - 59,,6886.0,,Dose 2,,244,,3.54342143479524,,1784,,25.9076386871914,
364871,364872,20210519,S12000033,,Aberdeen City,Male,,60 - 64,,6250.0,,Dose 2,,293,,4.688,,2281,,36.496,
364872,364873,20210519,S12000033,,Aberdeen City,Male,,65 - 69,,5201.0,,Dose 2,,9,,0.17304364545279802,,4891,,94.03960776773701,
364873,364874,20210519,S12000033,,Aberdeen City,Male,,70 - 74,,4457.0,,Dose 2,,5,,0.11218308279111501,,4480,,100.51604218083901,
364874,364875,20210519,S12000033,,Aberdeen City,Male,,75 - 79,,2822.0,,Dose 2,,3,,0.106307583274274,,2798,,99.14953933380579,
364875,364876,20210519,S12000033,,Aberdeen City,Male,,80 years and over,,3672.0,,Dose 2,,2,,0.0544662309368192,,3464,,94.33551198257081,
364876,364877,20210519,S12000033,,Aberdeen City,Total,d,18 - 29,,45444.0,,Dose 2,,190,,0.41809699850365295,,5029,,11.066367397236199,
364877,364878,20210519,S12000033,,Aberdeen City,Total,d,18 years and over,,189704.0,,Dose 2,,2259,,1.19080251338928,,62641,,33.0203896596803,
364878,364879,20210519,S12000033,,Aberdeen City,Total,d,30 - 39,,39100.0,,Dose 2,,298,,0.7621483375959079,,4515,,11.5473145780051,
364879,364880,20210519,S12000033,,Aberdeen City,Total,d,40 - 49,,28154.0,,Dose 2,,433,,1.5379697378702801,,5490,,19.4998934432052,
364880,364881,20210519,S12000033,,Aberdeen City,Total,d,50 - 54,,14264.0,,Dose 2,,324,,2.2714526079641097,,3662,,25.6730229949523,
364881,364882,20210519,S12000033,,Aberdeen City,Total,d,50 years and over,,77006.0,,Dose 2,,1338,,1.73752694595226,,47607,,61.8224553930863,
364882,364883,20210519,S12000033,,Aberdeen City,Total,d,55 - 59,,14063.0,,Dose 2,,424,,3.01500391097205,,4408,,31.3446633008604,
364883,364884,20210519,S12000033,,Aberdeen City,Total,d,60 - 64,,12522.0,,Dose 2,,543,,4.33636799233349,,4884,,39.0033540967896,
364884,364885,20210519,S12000033,,Aberdeen City,Total,d,65 - 69,,10413.0,,Dose 2,,20,,0.192067607797945,,9825,,94.35321233074042,
364885,364886,20210519,S12000033,,Aberdeen City,Total,d,70 - 74,,9367.0,,Dose 2,,13,,0.13878509661577898,,9341,,99.7224298067684,
364886,364887,20210519,S12000033,,Aberdeen City,Total,d,75 - 79,,6470.0,,Dose 2,,6,,0.0927357032457496,,6179,,95.5023183925811,
364887,364888,20210519,S12000033,,Aberdeen City,Total,d,80 years and over,,9907.0,,Dose 2,,8,,0.0807509841526194,,9308,,93.95377006157258,
364888,364889,20210519,S12000034,,Aberdeenshire,Female,,18 - 29,,14092.0,,Dose 1,,26,,0.18450184501845002,,4515,,32.0394550099347,
364889,364890,20210519,S12000034,,Aberdeenshire,Female,,18 years and over,,104675.0,,Dose 1,,55,,0.0525435872940053,,83096,,79.3847623596847,
364890,364891,20210519,S12000034,,Aberdeenshire,Female,,30 - 39,,16322.0,,Dose 1,,13,,0.0796471020708246,,6806,,41.6983212841563,
364891,364892,20210519,S12000034,,Aberdeenshire,Female,,40 - 49,,18241.0,,Dose 1,,14,,0.0767501781700565,,16073,,88.11468669480841,
364892,364893,20210519,S12000034,,Aberdeenshire,Female,,50 - 54,,10411.0,,Dose 1,,0,,0.0,,9686,,93.03621169916441,
364893,364894,20210519,S12000034,,Aberdeenshire,Female,,55 - 59,,9755.0,,Dose 1,,1,,0.0102511532547412,,9639,,98.81086622245,
364894,364895,20210519,S12000034,,Aberdeenshire,Female,,60 - 64,,8645.0,,Dose 1,,0,,0.0,,8547,,98.8663967611336,
364895,364896,20210519,S12000034,,Aberdeenshire,Female,,65 - 69,,7773.0,,Dose 1,,0,,0.0,,7842,,100.88768815129299,
364896,364897,20210519,S12000034,,Aberdeenshire,Female,,70 - 74,,7200.0,,Dose 1,,1,,0.0138888888888889,,7430,,103.194444444444,
364897,364898,20210519,S12000034,,Aberdeenshire,Female,,75 - 79,,5014.0,,Dose 1,,0,,0.0,,5201,,103.729557239729,
364898,364899,20210519,S12000034,,Aberdeenshire,Female,,80 years and over,,7222.0,,Dose 1,,0,,0.0,,7357,,101.869288285793,
364899,364900,20210519,S12000034,,Aberdeenshire,Male,,18 - 29,,16247.0,,Dose 1,,29,,0.17849449129070002,,2743,,16.8831168831169,
364900,364901,20210519,S12000034,,Aberdeenshire,Male,,18 years and over,,101901.0,,Dose 1,,69,,0.0677127800512262,,73366,,71.9973307425835,
364901,364902,20210519,S12000034,,Aberdeenshire,Male,,30 - 39,,15706.0,,Dose 1,,17,,0.108238889596333,,4086,,26.0155354641538,
364902,364903,20210519,S12000034,,Aberdeenshire,Male,,40 - 49,,17965.0,,Dose 1,,17,,0.0946284441970498,,14411,,80.2170887837462,
364903,364904,20210519,S12000034,,Aberdeenshire,Male,,50 - 54,,9928.0,,Dose 1,,2,,0.0201450443190975,,9183,,92.4959709911362,
364904,364905,20210519,S12000034,,Aberdeenshire,Male,,55 - 59,,9667.0,,Dose 1,,1,,0.0103444708803145,,9439,,97.6414606392883,
364905,364906,20210519,S12000034,,Aberdeenshire,Male,,60 - 64,,8524.0,,Dose 1,,1,,0.011731581417174999,,8681,,101.84185828249599,
364906,364907,20210519,S12000034,,Aberdeenshire,Male,,65 - 69,,7457.0,,Dose 1,,2,,0.0268204371731259,,7580,,101.64945688614701,
364907,364908,20210519,S12000034,,Aberdeenshire,Male,,70 - 74,,7021.0,,Dose 1,,0,,0.0,,7306,,104.05925081897199,
364908,364909,20210519,S12000034,,Aberdeenshire,Male,,75 - 79,,4388.0,,Dose 1,,0,,0.0,,4628,,105.469462169553,
364909,364910,20210519,S12000034,,Aberdeenshire,Male,,80 years and over,,4998.0,,Dose 1,,0,,0.0,,5309,,106.222488995598,
364910,364911,20210519,S12000034,,Aberdeenshire,Total,d,18 - 29,,30339.0,,Dose 1,,55,,0.18128481492468398,,7258,,23.9230033949702,
364911,364912,20210519,S12000034,,Aberdeenshire,Total,d,18 years and over,,206576.0,,Dose 1,,124,,0.0600263341336845,,156462,,75.7406475098753,
364912,364913,20210519,S12000034,,Aberdeenshire,Total,d,30 - 39,,32028.0,,Dose 1,,30,,0.0936680404645935,,10892,,34.0077432246784,
364913,364914,20210519,S12000034,,Aberdeenshire,Total,d,40 - 49,,36206.0,,Dose 1,,31,,0.0856211677622494,,30484,,84.1959896149809,
